County Code,County Name,Constituency Code,Constituency Name,Surname,Other Names,"PartyCode",Political Party Name,Abbrv.
22,Kiambu,114,Thika Town,Karanja,Loise Njeri,87,Chama Cha Kazi,KAZI
22,Kiambu,114,Thika Town,Makobo,Anne Mwikali,21,"Orange DemocraticMovement",ODM
22,Kiambu,114,Thika Town,Mwaniki,Juma Hemedi,Ind,Independent,IND
22,Kiambu,114,Thika Town,Ng'ang'a,Alice Wambui,15,"United DemocraticAlliance",UDA
22,Kiambu,114,Thika Town,Njagi,Peter Mwenda,34,Safina,SAFINA
22,Kiambu,114,Thika Town,Njeri,John Njogu,Ind,Independent,IND
22,Kiambu,114,Thika Town,Nyamai,Mutie,75,"Empowerment AndLiberation Party",ELP
22,Kiambu,114,Thika Town,Wanjiku,Paul Ng'ang'a,Ind,Independent,IND
22,Kiambu,114,Thika Town,Wanyoike,Julia Mwihaki,80,"Usawa Kwa WoteParty",USAWA
22,Kiambu,115,Ruiru,Gathogo,Esther Nyambura,27,Jubilee Party,JP
22,Kiambu,115,Ruiru,Kamau,Daniel Chege,Ind,Independent,IND
22,Kiambu,115,Ruiru,Kimani,Veronicah Mukami,32,"Communist Party OfKenya",CPK
22,Kiambu,115,Ruiru,Kingara,Simon Nganga,15,"United DemocraticAlliance",UDA
22,Kiambu,115,Ruiru,Maina,Solomon Muchiri,Ind,Independent,IND
22,Kiambu,115,Ruiru,Mbuthi,George Alan,21,"Orange DemocraticMovement",ODM
22,Kiambu,115,Ruiru,Mukhebi,Francis Matete,37,"National AgendaParty Of Kenya",NAPK
22,Kiambu,115,Ruiru,Thuo,Edwin Mungai,80,"Usawa Kwa WoteParty",USAWA
22,Kiambu,116,Githunguri,Gakuya,Harrison Muhia,Ind,Independent,IND
22,Kiambu,116,Githunguri,Gatuhi,Simon Kamau,88,"Tujibebe WakenyaParty",JIBEBE
22,Kiambu,116,Githunguri,Gitiha,Gerald Njau Wairera,13,"Democratic Party OfKenya",DP
22,Kiambu,116,Githunguri,Karanu,Joseph Ngarama,10,"Mazingira GreensParty Of Kenya",MGPK
22,Kiambu,116,Githunguri,Machua,Francis Mburu,Ind,Independent,IND
22,Kiambu,116,Githunguri,Magugu,Gicho Kinyanjui,Ind,Independent,IND
22,Kiambu,116,Githunguri,Mukuha,Gabriel Kago,27,Jubilee Party,JP
22,Kiambu,116,Githunguri,Mwaniki,Loise Wanjiru,80,"Usawa Kwa WoteParty",USAWA
22,Kiambu,116,Githunguri,Mwaura,Geoffrey Karanja,Ind,Independent,IND
22,Kiambu,116,Githunguri,Njane,James Muiruri,14,"Party Of NationalUnity",PNU
22,Kiambu,116,Githunguri,Njihia,George Mwaura,Ind,Independent,IND
22,Kiambu,116,Githunguri,Wainaina,Joan Kanini,87,Chama Cha Kazi,KAZI
22,Kiambu,116,Githunguri,Wamuchomba,Gathoni,15,"United DemocraticAlliance",UDA
22,Kiambu,117,Kiambu,Kiguru,John Wakioh,22,"Peoples Party OfKenya",PPK
22,Kiambu,117,Kiambu,Kihungi,Jane Wambui,88,"Tujibebe WakenyaParty",JIBEBE
22,Kiambu,117,Kiambu,Mathai,Mercy Wanjiru,Ind,Independent,IND
22,Kiambu,117,Kiambu,Ndehi,Margaret Wanjiru,21,"Orange DemocraticMovement",ODM
22,Kiambu,117,Kiambu,Ngoi,David Njuguna,1,"National RainbowCoalition-Kenya","NARC-KENYA"
22,Kiambu,117,Kiambu,Njomo,Jude L Kangethe,27,Jubilee Party,JP
22,Kiambu,117,Kiambu,Njoroge,Joseph Kiburu,40,The New Democrats,TND
22,Kiambu,117,Kiambu,Ranja,Andrew Gacuhi,Ind,Independent,IND
22,Kiambu,117,Kiambu,Thuo,Joseph Njoroge,Ind,Independent,IND
22,Kiambu,117,Kiambu,Uiru,Joseph Ngugi,87,Chama Cha Kazi,KAZI
22,Kiambu,117,Kiambu,Waithaka,John Machua,15,"United DemocraticAlliance",UDA
22,Kiambu,118,Kiambaa,Mwaura,Raymond Kuria,88,"Tujibebe WakenyaParty",JIBEBE
22,Kiambu,118,Kiambaa,Ngugi,Richard Njoroge,40,The New Democrats,TND
22,Kiambu,118,Kiambaa,Njama Wainaina,Karanja Kariri,Ind,Independent,IND
22,Kiambu,118,Kiambaa,Waiganjo,Damaris Wambui,27,Jubilee Party,JP
22,Kiambu,118,Kiambaa,Wanjiku,John Njuguna,15,"United DemocraticAlliance",UDA
22,Kiambu,119,Kabete,Gitau,Charles Chege,Ind,Independent,IND
22,Kiambu,119,Kabete,Mburu,Samuel Mwaura,34,Safina,SAFINA
22,Kiambu,119,Kabete,Mwangi,Annabel Njoki,82,The Service Party,TSP
22,Kiambu,119,Kabete,Njenga,Wicks  Mwethi,27,Jubilee Party,JP
22,Kiambu,119,Kabete,Thiongo,Eddah Wambui,Ind,Independent,IND
22,Kiambu,119,Kabete,Wamacukuru,James Githua Kamau,15,"United DemocraticAlliance",UDA
22,Kiambu,120,Kikuyu,Githitu,"Stephen NjugunaMwaura",Ind,Independent,IND
22,Kiambu,120,Kikuyu,Gituku,Fredrick Muroko,Ind,Independent,IND
22,Kiambu,120,Kikuyu,Ichung'wah,Anthony Kimani,15,"United DemocraticAlliance",UDA
22,Kiambu,120,Kikuyu,Kionywe,Stephen Kigathi,33,"Kenya AfricanNational Union",KANU
22,Kiambu,120,Kikuyu,Muya,Geoffrey Kibuna,1,"National RainbowCoalition-Kenya","NARC-KENYA"
22,Kiambu,120,Kikuyu,Mwaura,Frank Mbugua,Ind,Independent,IND
22,Kiambu,120,Kikuyu,Njuguna,Simon Mburu,Ind,Independent,IND
22,Kiambu,120,Kikuyu,Wamagata,John,34,Safina,SAFINA
22,Kiambu,120,Kikuyu,Wanjiku,David Owen Ndungu,27,Jubilee Party,JP
22,Kiambu,120,Kikuyu,Wanjiru,George Gitau,87,Chama Cha Kazi,KAZI
22,Kiambu,121,Limuru,Chege,John Kiragu,15,"United DemocraticAlliance",UDA
22,Kiambu,121,Limuru,Kamau,"Livondo CharlesMwaniki",87,Chama Cha Kazi,KAZI
22,Kiambu,121,Limuru,Mbugua,Philip Waweru,Ind,Independent,IND
22,Kiambu,121,Limuru,Mwathi,Peter Mungai,27,Jubilee Party,JP
22,Kiambu,121,Limuru,Ndungu,Lucy Wanjiru,1,"National RainbowCoalition-Kenya","NARC-KENYA"
22,Kiambu,121,Limuru,Njuguna,Anastasia Wanjiku,83,"National OrdinaryPeoplesEmpowerment Union",NOPEU
22,Kiambu,121,Limuru,Nungari,Jackline Wanjiku,88,"Tujibebe WakenyaParty",JIBEBE
22,Kiambu,122,Lari,Kahangara,Joseph Mburu,15,"United DemocraticAlliance",UDA
22,Kiambu,122,Lari,Kiguru,Fredrick Ngigi,87,Chama Cha Kazi,KAZI
22,Kiambu,122,Lari,Kimathi,Viscount James,13,"Democratic Party OfKenya",DP
22,Kiambu,122,Lari,Mwangi,Jonah Mburu,27,Jubilee Party,JP
22,Kiambu,122,Lari,Mwaura,David Njuguna,Ind,Independent,IND
22,Kiambu,122,Lari,Wainaina,Naomi Wanjiku,21,"Orange DemocraticMovement",ODM
22,Kiambu,122,Lari,Wanjiru,Joseph Karichu,Ind,Independent,IND
23,Turkana,123,Turkana North,Imuton,Ekalale Joseph,27,Jubilee Party,JP
23,Turkana,123,Turkana North,Nabuin,Paul Ekwom,21,"Orange DemocraticMovement",ODM
23,Turkana,123,Turkana North,Nakuleu,Christopher Doye,15,"United DemocraticAlliance",UDA
23,Turkana,124,Turkana West,Ekal,Ekuwam Benjamin,Ind,Independent,IND
23,Turkana,124,Turkana West,Ekomwa,Sylvester Kuya,27,Jubilee Party,JP
23,Turkana,124,Turkana West,Esekon,Paul Keya,33,"Kenya AfricanNational Union",KANU
23,Turkana,124,Turkana West,Ewoi,Aloto,62,"Amani NationalCongress",ANC
23,Turkana,124,Turkana West,Lokaimoe,Patrick  Losike,21,"Orange DemocraticMovement",ODM
23,Turkana,124,Turkana West,Nanok,Daniel Epuyo,15,"United DemocraticAlliance",UDA
23,Turkana,125,Turkana Central,Abok,Roberts Eloto,21,"Orange DemocraticMovement",ODM
23,Turkana,125,Turkana Central,Emanikor,Joyce Akai,27,Jubilee Party,JP
23,Turkana,125,Turkana Central,Emathe,Joseph Namuar,15,"United DemocraticAlliance",UDA
23,Turkana,125,Turkana Central,Erus,Ekai Moses,Ind,Independent,IND
23,Turkana,125,Turkana Central,Koriang,Ilikwel Abok,Ind,Independent,IND
23,Turkana,125,Turkana Central,Lokoel,Peter Ekai,68,Democratic Congress,DC
23,Turkana,126,Loima,Akujah,Protus Ewesit,15,"United DemocraticAlliance",UDA
23,Turkana,126,Loima,Chegem,Joseph Nakeor,27,Jubilee Party,JP
23,Turkana,126,Loima,Eregae,Michael Ekidor,21,"Orange DemocraticMovement",ODM
23,Turkana,126,Loima,Maraka,Johnstone Akamais,33,"Kenya AfricanNational Union",KANU
23,Turkana,127,Turkana South,Aemun,Philip Ebei,27,Jubilee Party,JP
23,Turkana,127,Turkana South,Ekitela,Peter Malakwen,85,"Democratic ActionParty- Kenya",DAP-K
23,Turkana,127,Turkana South,Eripon,James Emuria,Ind,Independent,IND
23,Turkana,127,Turkana South,John,Ariko Namoit,21,"Orange DemocraticMovement",ODM
23,Turkana,127,Turkana South,Lopeyok,Wiljustus Elim,15,"United DemocraticAlliance",UDA
23,Turkana,128,Turkana East,Akilimo,Alexander Safari,76,"Thirdway AllianceKenya",TAK
23,Turkana,128,Turkana East,Ali,Lokiru Mohamed,Ind,Independent,IND
23,Turkana,128,Turkana East,Atuko,"Robert KamaroLochuch",Ind,Independent,IND
23,Turkana,128,Turkana East,Ewoton,Toney Nasia,15,"United DemocraticAlliance",UDA
23,Turkana,128,Turkana East,Lokwang,Benson Logiel,21,"Orange DemocraticMovement",ODM
23,Turkana,128,Turkana East,Ngikolong,"Nicholas NgikorNixon",27,Jubilee Party,JP
24,West Pokot,129,Kapenguria,Chumel,Samwel Moroto,15,"United DemocraticAlliance",UDA
24,West Pokot,129,Kapenguria,Loitareng'an,"PhilomenaChenangat",27,Jubilee Party,JP
24,West Pokot,129,Kapenguria,Lokimoi,Alex Pyeko,62,"Amani NationalCongress",ANC
24,West Pokot,129,Kapenguria,Lotudo,"PhilemonChepkwony",89,Kenya Union Party,KUP
24,West Pokot,129,Kapenguria,Rumaita,"Haron RuttoSiwatum",33,"Kenya AfricanNational Union",KANU
24,West Pokot,129,Kapenguria,Siwatom,Nicholas Pkiech,34,Safina,SAFINA
24,West Pokot,130,Sigor,Ariwomoi,Julius Kamtoi,33,"Kenya AfricanNational Union",KANU
24,West Pokot,130,Sigor,Lochakapong,Peter,15,"United DemocraticAlliance",UDA
24,West Pokot,130,Sigor,Rotino,Philip Lotiolo Ruto,89,Kenya Union Party,KUP
24,West Pokot,131,Kacheliba,John,Lodinyo Lokitare,33,"Kenya AfricanNational Union",KANU
24,West Pokot,131,Kacheliba,Lomunokol,Mark,15,"United DemocraticAlliance",UDA
24,West Pokot,131,Kacheliba,Titus,Lotee,89,Kenya Union Party,KUP
24,West Pokot,132,Pokot South,Kalekem,Simon Lokanya,15,"United DemocraticAlliance",UDA
24,West Pokot,132,Pokot South,Lopoyetum,James Teko Y,Ind,Independent,IND
24,West Pokot,132,Pokot South,Pkosing,David Losiakou,89,Kenya Union Party,KUP
25,Samburu,133,Samburu West,Lenolkulal,Mark Lcharuni,Ind,Independent,IND
25,Samburu,133,Samburu West,Lesuuda,Josephine Naisula,33,"Kenya AfricanNational Union",KANU
25,Samburu,133,Samburu West,Loldepe,Elly Stephen,Ind,Independent,IND
25,Samburu,133,Samburu West,Lolmodooni,Peter Jerina,82,The Service Party,TSP
25,Samburu,133,Samburu West,Raphael,Lenaiyarra Siambu,15,"United DemocraticAlliance",UDA
25,Samburu,134,Samburu North,Lemarkat,Joseph,Ind,Independent,IND
25,Samburu,134,Samburu North,Lentoimaga,Alois Musa,27,Jubilee Party,JP
25,Samburu,134,Samburu North,Letipila,Dominic Eli,15,"United DemocraticAlliance",UDA
25,Samburu,135,Samburu East,Lekaaso,Gabriel Logira,62,"Amani NationalCongress",ANC
25,Samburu,135,Samburu East,Lekumontare,"Lentoi Joni LJackson",33,"Kenya AfricanNational Union",KANU
25,Samburu,135,Samburu East,Lemerketo,Robert,3,"The Labour Party OfKenya",LPK
25,Samburu,135,Samburu East,Lerno,David Lmasintae,82,The Service Party,TSP
25,Samburu,135,Samburu East,Leshore,Lenas Leo,21,"Orange DemocraticMovement",ODM
25,Samburu,135,Samburu East,Letimalo,Raphael Lakalei,15,"United DemocraticAlliance",UDA
26,Trans Nzoia,136,Kwanza,Chebayi,Reuben Bukokhe,21,"Orange DemocraticMovement",ODM
26,Trans Nzoia,136,Kwanza,Juma,Hedrick Mwaka,72,"Movement ForDemocracy AndGrowth",MDG
26,Trans Nzoia,136,Kwanza,Lobolia,Emmanuel Edung,Ind,Independent,IND
26,Trans Nzoia,136,Kwanza,Lwangale,David Wafula,Ind,Independent,IND
26,Trans Nzoia,136,Kwanza,Masiga,Nicholas Wamalwa,27,Jubilee Party,JP
26,Trans Nzoia,136,Kwanza,Nasong'o,Jacob Nalanda,Ind,Independent,IND
26,Trans Nzoia,136,Kwanza,Simiyu,Emmanuel Waswa,85,"Democratic ActionParty- Kenya",DAP-K
26,Trans Nzoia,136,Kwanza,Tanguli,Christine Nafula,Ind,Independent,IND
26,Trans Nzoia,136,Kwanza,Wanyonyi,Ferdinand Kevin,23,"Forum ForRestoration OfDemocracy-Kenya","FORD-KENYA"
26,Trans Nzoia,137,Endebess,Aineah,Moses Masinde,21,"Orange DemocraticMovement",ODM
26,Trans Nzoia,137,Endebess,Chepyagan,Alwin Sasia,85,"Democratic ActionParty- Kenya",DAP-K
26,Trans Nzoia,137,Endebess,Hallonda,Michael Ernest,27,Jubilee Party,JP
26,Trans Nzoia,137,Endebess,Jeremiah,Paul Wakhulia,13,"Democratic Party OfKenya",DP
26,Trans Nzoia,137,Endebess,Kiplagat,Harun Tarus,80,"Usawa Kwa WoteParty",USAWA
26,Trans Nzoia,137,Endebess,Omulo,Pius Gumo,Ind,Independent,IND
26,Trans Nzoia,137,Endebess,Psiwa,Nathan Kitio,Ind,Independent,IND
26,Trans Nzoia,137,Endebess,Pukose,Dr Robert,15,"United DemocraticAlliance",UDA
26,Trans Nzoia,137,Endebess,Simiyu,Chami Jamii,Ind,Independent,IND
26,Trans Nzoia,137,Endebess,Wabululu,Enos Soita,23,"Forum ForRestoration OfDemocracy-Kenya","FORD-KENYA"
26,Trans Nzoia,137,Endebess,Wafula,Andrew Luke,3,"The Labour Party OfKenya",LPK
26,Trans Nzoia,138,Saboti,Lazaro,"David WafulaWekesa",85,"Democratic ActionParty- Kenya",DAP-K
26,Trans Nzoia,138,Saboti,Luyai,Caleb Amisi,21,"Orange DemocraticMovement",ODM
26,Trans Nzoia,138,Saboti,Mbito,Michael Maling'a,27,Jubilee Party,JP
26,Trans Nzoia,138,Saboti,Pepela,Joseph Khisah,23,"Forum ForRestoration OfDemocracy-Kenya","FORD-KENYA"
26,Trans Nzoia,138,Saboti,Wambwa,Bernard,15,"United DemocraticAlliance",UDA
26,Trans Nzoia,139,Kiminini,Bisau,Maurice Kakai,85,"Democratic ActionParty- Kenya",DAP-K
26,Trans Nzoia,139,Kiminini,Dabodabo,"Joseph WafulaMutunga",23,"Forum ForRestoration OfDemocracy-Kenya","FORD-KENYA"
26,Trans Nzoia,139,Kiminini,Khaemba,Battan Mecca,Ind,Independent,IND
26,Trans Nzoia,139,Kiminini,Khisa,Paul,21,"Orange DemocraticMovement",ODM
26,Trans Nzoia,139,Kiminini,Kisaka,David Wangila,Ind,Independent,IND
26,Trans Nzoia,139,Kiminini,Mabonga,Catherine Nanjala,93,Entrust Pioneer Party,EPP
26,Trans Nzoia,139,Kiminini,Mbagaya,Julius Ayub,15,"United DemocraticAlliance",UDA
26,Trans Nzoia,139,Kiminini,Munubi,Skeeter Wakoli,Ind,Independent,IND
26,Trans Nzoia,139,Kiminini,Ndombi,John Lewis,Ind,Independent,IND
26,Trans Nzoia,140,Cherangany,Barasa,Patrick Simiyu,85,"Democratic ActionParty- Kenya",DAP-K
26,Trans Nzoia,140,Cherangany,Benard,John Njuguna,Ind,Independent,IND
26,Trans Nzoia,140,Cherangany,Kilach,"Leon  MaxwellKiptoo",80,"Usawa Kwa WoteParty",USAWA
26,Trans Nzoia,140,Cherangany,Kisongochi,Vitalis Wamalwa,66,Peoples Trust Party,PTP
26,Trans Nzoia,140,Cherangany,Korir,Wesley Kipchumba,15,"United DemocraticAlliance",UDA
26,Trans Nzoia,140,Cherangany,Kosgei,Joshua Kipkorir,Ind,Independent,IND
26,Trans Nzoia,140,Cherangany,Millimo,Benson Wekesa,23,"Forum ForRestoration OfDemocracy-Kenya","FORD-KENYA"
26,Trans Nzoia,140,Cherangany,Serem,Joshua  Kutuny,27,Jubilee Party,JP
27,Uasin Gishu,141,Soy,Kiplagat,David,15,"United DemocraticAlliance",UDA
27,Uasin Gishu,141,Soy,Melly,Elias Kipchumba,Ind,Independent,IND
27,Uasin Gishu,141,Soy,Ronoh,Stephen Kipkosgei,2,"The National VisionParty",NVP
27,Uasin Gishu,141,Soy,William,Maritim Kan,54,"Chama ChaMashinani",CCM
27,Uasin Gishu,142,Turbo,Kemboi,Richard Kiprono,64,"United DemocraticParty",UDP
27,Uasin Gishu,142,Turbo,Robert,Kiprotich Ngetich,80,"Usawa Kwa WoteParty",USAWA
27,Uasin Gishu,142,Turbo,Samkiz,"Samson WanjamaMugo",21,"Orange DemocraticMovement",ODM
27,Uasin Gishu,142,Turbo,Sitienei,Janet Jepkemboi,15,"United DemocraticAlliance",UDA
27,Uasin Gishu,142,Turbo,Sugut,David Cheruiyot,23,"Forum ForRestoration OfDemocracy-Kenya","FORD-KENYA"
27,Uasin Gishu,143,Moiben,Bartoo,Phylis Jepkemoi,15,"United DemocraticAlliance",UDA
27,Uasin Gishu,143,Moiben,Lagat,Joseph Kipchumba,Ind,Independent,IND
27,Uasin Gishu,143,Moiben,Tiren,Silas Kipkoech,Ind,Independent,IND
27,Uasin Gishu,144,Ainabkoi,Barsoget,Dorcas Jepkemboi,54,"Chama ChaMashinani",CCM
27,Uasin Gishu,144,Ainabkoi,Chepkong'a,Samuel  Kiprono,15,"United DemocraticAlliance",UDA
27,Uasin Gishu,144,Ainabkoi,Chepkut Chirchir,William Kamuren,Ind,Independent,IND
27,Uasin Gishu,144,Ainabkoi,Kiptum,Kiplagat William,2,"The National VisionParty",NVP
27,Uasin Gishu,144,Ainabkoi,Komen,Lina Jebii,21,"Orange DemocraticMovement",ODM
27,Uasin Gishu,144,Ainabkoi,Maina,Teresa Chebet,Ind,Independent,IND
27,Uasin Gishu,145,Kapseret,Chelimo,Pauline,Ind,Independent,IND
27,Uasin Gishu,145,Kapseret,Kigen,Isayah Kipkorir,87,Chama Cha Kazi,KAZI
27,Uasin Gishu,145,Kapseret,Kipkosgei,Francis Murgor,Ind,Independent,IND
27,Uasin Gishu,145,Kapseret,Kipruto,Joab,Ind,Independent,IND
27,Uasin Gishu,145,Kapseret,Koros,David Kiptanui,Ind,Independent,IND
27,Uasin Gishu,145,Kapseret,Sudi,Oscar Kipchumba,15,"United DemocraticAlliance",UDA
27,Uasin Gishu,145,Kapseret,Yego,Stephen Kipkemboi,Ind,Independent,IND
27,Uasin Gishu,146,Kesses,Kemboi,Alex     Kipchirchir,Ind,Independent,IND
27,Uasin Gishu,146,Kesses,Mishra,Swarup Ranjan,Ind,Independent,IND
27,Uasin Gishu,146,Kesses,Rutto,Julius Kipletting,15,"United DemocraticAlliance",UDA
27,Uasin Gishu,146,Kesses,Teigut,Stephen Kipruto,Ind,Independent,IND
28,"ElgeyoMarakwet",147,Marakwet East,Bowen,David Kangogo,15,"United DemocraticAlliance",UDA
28,"ElgeyoMarakwet",147,Marakwet East,Chepkwony,Dorcas Jeruto,Ind,Independent,IND
28,"ElgeyoMarakwet",147,Marakwet East,Kisang,Edwin Kipchumba,Ind,Independent,IND
28,"ElgeyoMarakwet",147,Marakwet East,Mutwol,Lawrence  Kaino,Ind,Independent,IND
28,"ElgeyoMarakwet",147,Marakwet East,Talel,Abraham,33,"Kenya AfricanNational Union",KANU
28,"ElgeyoMarakwet",147,Marakwet East,Yegon,Nixon,62,"Amani NationalCongress",ANC
28,"ElgeyoMarakwet",148,Marakwet West,Kisang,William Kipkemoi,15,"United DemocraticAlliance",UDA
28,"ElgeyoMarakwet",148,Marakwet West,Sudi,"David KipronoSutter",40,The New Democrats,TND
28,"ElgeyoMarakwet",148,Marakwet West,Toroitich,Timothy Kipchumba,Ind,Independent,IND
28,"ElgeyoMarakwet",149,Keiyo North,Kimaiyo,Kenneth Kibet,Ind,Independent,IND
28,"ElgeyoMarakwet",149,Keiyo North,Kipruto,William,33,"Kenya AfricanNational Union",KANU
28,"ElgeyoMarakwet",149,Keiyo North,Korir,Adams Kipsanai,15,"United DemocraticAlliance",UDA
28,"ElgeyoMarakwet",149,Keiyo North,Murgor,James  Kipkosgei,Ind,Independent,IND
28,"ElgeyoMarakwet",149,Keiyo North,Saigut,Celestine Jeruto,21,"Orange DemocraticMovement",ODM
28,"ElgeyoMarakwet",150,Keiyo South,Kigen,Micah Kipkemboi,33,"Kenya AfricanNational Union",KANU
28,"ElgeyoMarakwet",150,Keiyo South,Kimaiyo,Gideon Kipkoech,15,"United DemocraticAlliance",UDA
28,"ElgeyoMarakwet",150,Keiyo South,Kipyas,Florence Jepchumba,27,Jubilee Party,JP
29,Nandi,151,Tinderet,Kipbiwot,Julius Meli,15,"United DemocraticAlliance",UDA
29,Nandi,151,Tinderet,Malakwen,Samuel Kibiego,44,"Party Of DemocraticUnity",PDU
29,Nandi,152,Aldai,Kiprop,Jacob Koech,Ind,Independent,IND
29,Nandi,152,Aldai,Kitany,Marianne Jebet,15,"United DemocraticAlliance",UDA
29,Nandi,152,Aldai,Nandoya,Nolega Valtine,64,"United DemocraticParty",UDP
29,Nandi,152,Aldai,Samoei,Thomas Kipchirchir,33,"Kenya AfricanNational Union",KANU
29,Nandi,152,Aldai,Serem,Cornelly,Ind,Independent,IND
29,Nandi,153,Nandi Hills,Keter,Alfred Kiptoo,Ind,Independent,IND
29,Nandi,153,Nandi Hills,Kitur,Bernard Kibor,15,"United DemocraticAlliance",UDA
29,Nandi,153,Nandi Hills,Koech,Vincent Kiptoo,21,"Orange DemocraticMovement",ODM
29,Nandi,153,Nandi Hills,Kosgey,David Kiptoo,62,"Amani NationalCongress",ANC
29,Nandi,153,Nandi Hills,Meto,Charles Kiptanui,Ind,Independent,IND
29,Nandi,154,Chesumei,Biego,Paul Kibichiy,15,"United DemocraticAlliance",UDA
29,Nandi,154,Chesumei,Kipkogei,Abednego,34,Safina,SAFINA
29,Nandi,154,Chesumei,Taptengelei,"Christopher KTelengech",2,"The National VisionParty",NVP
29,Nandi,155,Emgwen,Kiprotich,Elphas,Ind,Independent,IND
29,Nandi,155,Emgwen,Lelmengit,"Josses KiptooKosgey",15,"United DemocraticAlliance",UDA
29,Nandi,155,Emgwen,Tum,Tecla Chebet,Ind,Independent,IND
29,Nandi,155,Emgwen,Yator,"Samuel KimutaiRotich",Ind,Independent,IND
29,Nandi,156,Mosop,Kipleting,Brian,Ind,Independent,IND
29,Nandi,156,Mosop,Kirwa,Abraham Kipsang,15,"United DemocraticAlliance",UDA
29,Nandi,156,Mosop,Tuwei,Vincent Kipkurui,Ind,Independent,IND
30,Baringo,157,Tiaty,Abongotum,Kamama Asman,89,Kenya Union Party,KUP
30,Baringo,157,Tiaty,Kamket,William Kassait,33,"Kenya AfricanNational Union",KANU
30,Baringo,157,Tiaty,Lokasa,"Sammy SamutLiwan",62,"Amani NationalCongress",ANC
30,Baringo,157,Tiaty,Lotulia,Peter Ngeleiyo,15,"United DemocraticAlliance",UDA
30,Baringo,158,Baringo  North,Chepsom,Elijah Kibiwott,44,"Party Of DemocraticUnity",PDU
30,Baringo,158,Baringo  North,Kipkebut,Stephen Chebor,33,"Kenya AfricanNational Union",KANU
30,Baringo,158,Baringo  North,Kipkoros,Joseph Makilap,15,"United DemocraticAlliance",UDA
30,Baringo,158,Baringo  North,Penge,"Sammy ChelimoChelang'a",Ind,Independent,IND
30,Baringo,159,Baringo Central,Kandie,Joshua Chepyegon,15,"United DemocraticAlliance",UDA
30,Baringo,159,Baringo Central,Mwaita,Sammy Silas Komen,Ind,Independent,IND
30,Baringo,160,Baringo South,Kamuren,Charles,15,"United DemocraticAlliance",UDA
30,Baringo,160,Baringo South,Keis,Dickson Lesanayo,27,Jubilee Party,JP
30,Baringo,160,Baringo South,Mengich,Abraham Kipkemboi,44,"Party Of DemocraticUnity",PDU
30,Baringo,160,Baringo South,Moindi,Richard Cherutich,33,"Kenya AfricanNational Union",KANU
30,Baringo,160,Baringo South,Tarus,Joseph Kiborus,Ind,Independent,IND
30,Baringo,161,Mogotio,Chebon,Solomon Kibichii,54,"Chama ChaMashinani",CCM
30,Baringo,161,Mogotio,Kipngor,Reuben Kiborek,15,"United DemocraticAlliance",UDA
30,Baringo,161,Mogotio,Lagat,Collins Kipruto,62,"Amani NationalCongress",ANC
30,Baringo,161,Mogotio,Sambili,Hellen Jepkemoi,33,"Kenya AfricanNational Union",KANU
30,Baringo,161,Mogotio,Tuitoek,Daniel   Kamuren,Ind,Independent,IND
30,Baringo,162,Eldama Ravine,Kiprop,Daniel Kipngetich,Ind,Independent,IND
30,Baringo,162,Eldama Ravine,Ngaruiya,Caleb Kipchirchir,Ind,Independent,IND
30,Baringo,162,Eldama Ravine,Ngetuny,Emmanuel Bore,Ind,Independent,IND
30,Baringo,162,Eldama Ravine,Sirma,Musa Cherutich,15,"United DemocraticAlliance",UDA
30,Baringo,162,Eldama Ravine,Tallam,Caroline Jepkosgei,33,"Kenya AfricanNational Union",KANU
31,Laikipia,163,Laikipia West,Gachema,Charles  Boro,78,"Grand DreamDevelopment Party",GDDP
31,Laikipia,163,Laikipia West,Gichuhi,Cecilia Wairimu,14,"Party Of NationalUnity",PNU
31,Laikipia,163,Laikipia West,Gitau,David Ndichu,Ind,Independent,IND
31,Laikipia,163,Laikipia West,Kagombe,Ibrahim Ngugi,82,The Service Party,TSP
31,Laikipia,163,Laikipia West,Kamatu,George  Kamau,Ind,Independent,IND
31,Laikipia,163,Laikipia West,Karani,Stephen Wachira,15,"United DemocraticAlliance",UDA
31,Laikipia,163,Laikipia West,Kariuki,Wollace Nderitu,Ind,Independent,IND
31,Laikipia,163,Laikipia West,Maingi,Eston Maina,Ind,Independent,IND
31,Laikipia,163,Laikipia West,Mathenge,Mathew  Kimaru,Ind,Independent,IND
31,Laikipia,163,Laikipia West,Mwendia,Sarolyne Wanjiku,27,Jubilee Party,JP
31,Laikipia,163,Laikipia West,Ndumia,David Mugo,Ind,Independent,IND
31,Laikipia,163,Laikipia West,Njeri,John Mathenge,80,"Usawa Kwa WoteParty",USAWA
31,Laikipia,163,Laikipia West,Waithira,John Karanja,1,"National RainbowCoalition-Kenya","NARC-KENYA"
31,Laikipia,163,Laikipia West,Wanjohi,Ben Kangara,Ind,Independent,IND
31,Laikipia,164,Laikipia East,Ali,"Amin DeddyMohamed",15,"United DemocraticAlliance",UDA
31,Laikipia,164,Laikipia East,Gachigua,Simon Kingori,21,"Orange DemocraticMovement",ODM
31,Laikipia,164,Laikipia East,Kanyua,Anthony Rukwaro,27,Jubilee Party,JP
31,Laikipia,164,Laikipia East,Kiunjuri,Festus Mwangi,82,The Service Party,TSP
31,Laikipia,164,Laikipia East,Maina,David Muriithi,Ind,Independent,IND
31,Laikipia,164,Laikipia East,Mwangi,Peter Muriu,Ind,Independent,IND
